Label,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_COLOR,MEAN_INTENSITY,MEDIAN_INTENSITY,MIN_INTENSITY,MAX_INTENSITY,TOTAL_INTENSITY,STANDARD_DEVIATION,ESTIMATED_DIAMETER,CONTRAST,SNR
ID89303,89303,17,26.586,185.453,219.631,0,0,0,3.250,1,-10921639,56.757,62,-43,162,2100,51.512,4.550,1.176,1.191
ID89196,89196,17,48.492,185.022,219.431,0,1,1,3.250,1,-10921639,97.649,81,-25,289,3613,82.197,4.550,1.410,1.390
ID89245,89245,17,45.446,185.370,219.448,0,2,2,3.250,1,-10921639,91.838,64,-30,313,3398,91.734,4.550,1.078,1.039
ID89343,89343,17,44.766,185.203,219.057,0,3,3,3.250,1,-10921639,90.027,75,-23,271,3331,77.244,4.550,1.479,1.391
ID89383,89383,17,27.718,185.549,219.700,0,4,4,3.250,1,-10921639,35.595,6,-53,214,1317,74.407,2.790,1.257,0.533
ID89466,89466,17,35.257,185.437,219.524,0,5,5,3.250,1,-10921639,46.514,16,-66,313,1721,97.284,2.792,1.246,0.530
ID89425,89425,17,61.517,185.001,219.709,0,6,6,3.250,1,-10921639,89.730,50,-101,379,3320,126.670,4.550,1.539,0.859
ID89507,89507,17,57.155,184.734,218.995,0,7,7,3.250,1,-10921639,88.432,75,-71,311,3272,107.896,4.550,1.645,1.020
ID89580,89580,17,53.038,184.472,219.405,0,8,8,3.250,1,-10921639,86.351,60,-81,317,3195,115.151,4.550,1.675,0.939
ID89544,89544,17,52.780,184.430,218.536,0,9,9,3.250,1,-10921639,85.486,69,-71,339,3163,106.547,4.550,1.680,1.006
ID89616,89616,17,53.633,184.342,218.536,0,10,10,3.250,1,-10921639,80.243,32,-65,346,2969,107.959,4.550,1.885,0.971
ID89650,89650,17,62.389,184.250,218.090,0,11,11,3.250,1,-10921639,89.162,46,-63,386,3299,124.977,4.550,2.025,0.955
ID89684,89684,17,61.021,184.388,217.922,0,12,12,3.250,1,-10921639,87.892,45,-86,368,3252,121.253,4.550,2.054,0.975
ID89720,89720,17,79.656,184.447,218.200,0,13,13,3.250,1,-10921639,125.270,72,-65,464,4635,152.348,4.550,1.768,1.050
ID89756,89756,17,71.097,184.399,217.911,0,14,14,3.250,1,-10921639,107.405,36,-66,433,3974,139.907,4.550,1.800,0.987
ID89791,89791,17,79.599,184.423,217.904,0,15,15,3.250,1,-10921639,123.108,48,-58,502,4555,156.148,4.550,1.789,1.011
ID89833,89833,17,76.688,184.632,218.114,0,16,16,3.250,1,-10921639,133.027,96,-34,443,4922,140.807,4.550,1.617,1.167
ID89873,89873,17,87.646,184.318,217.941,0,17,17,3.250,1,-10921639,132.757,76,-81,550,4912,176.926,4.550,1.667,0.938
ID89911,89911,17,71.159,184.366,218.202,0,18,18,3.250,1,-10921639,112.378,85,-64,431,4158,147.520,4.550,1.674,0.954
ID89951,89951,17,64.516,184.233,217.733,0,19,19,3.250,1,-10921639,92.784,62,-75,437,3433,141.943,4.550,1.644,0.813
ID89996,89996,17,92.292,184.233,217.713,0,20,20,3.250,1,-10921639,126.108,64,-82,635,4666,205.298,2.806,1.740,0.780
ID90037,90037,17,108.939,184.305,217.867,0,21,21,3.250,1,-10921639,156.784,80,-79,725,5801,228.441,4.550,1.664,0.857
ID90080,90080,17,105.448,184.251,217.635,0,22,22,3.250,1,-10921639,145.459,85,-123,713,5382,232.240,2.807,1.650,0.780
ID90119,90119,17,106.877,184.365,217.714,0,23,23,3.250,1,-10921639,155.432,60,-78,708,5751,228.562,4.550,1.603,0.838
ID90163,90163,17,119.370,184.365,217.641,0,24,24,3.250,1,-10921639,180.595,87,-96,780,6682,250.904,4.550,1.564,0.878
ID90202,90202,17,127.242,184.220,217.529,0,25,25,3.250,1,-10921639,175.459,61,-108,883,6492,289.763,2.800,1.646,0.753
ID90234,90234,17,86.688,184.190,217.493,0,26,26,3.250,1,-10921639,120.108,25,-96,607,4444,197.706,2.793,1.756,0.774
ID90267,90267,17,79.979,184.264,217.480,0,27,27,3.250,1,-10921639,112.135,31,-73,523,4149,177.827,4.550,1.835,0.816
ID90308,90308,17,68.510,184.168,217.513,0,28,28,3.250,1,-10921639,95.757,26,-78,473,3543,154.985,2.797,1.705,0.779
ID90383,90383,17,67.262,184.253,217.408,0,29,29,3.250,1,-10921639,89.622,35,-79,467,3316,159.632,2.804,1.579,0.687
ID90343,90343,17,53.200,184.342,217.302,0,30,30,3.250,1,-10921639,68.676,14,-73,365,2541,125.097,2.807,1.739,0.697
ID90418,90418,17,43.687,184.398,217.493,0,31,31,3.250,1,-10921639,56.270,15,-77,315,2082,104.812,2.788,1.957,0.711
ID90479,90479,17,53.777,184.035,217.391,0,32,32,3.250,1,-10921639,71.676,24,-76,375,2652,118.365,2.797,1.820,0.782
ID90445,90445,17,49.327,183.990,217.392,0,33,33,3.250,1,-10921639,60.270,-2,-62,382,2230,122.429,2.783,1.908,0.646
ID90508,90508,17,58.755,183.984,217.404,0,34,34,3.250,1,-10921639,81.189,37,-63,387,3004,125.998,4.550,1.880,0.841
ID90538,90538,17,69.829,184.000,217.468,0,35,35,3.250,1,-10921639,94.432,22,-73,482,3494,158.940,2.801,1.721,0.752
ID90567,90567,17,55.567,184.316,217.399,0,36,36,3.250,1,-10921639,78.432,33,-52,359,2902,120.552,4.550,1.789,0.835
ID90596,90596,17,43.876,184.182,217.694,0,37,37,3.250,1,-10921639,62.649,26,-73,274,2318,88.632,4.550,2.118,0.960
ID90628,90628,17,47.817,184.085,217.522,0,38,38,3.250,1,-10921639,70.324,18,-50,334,2602,102.558,4.550,1.808,0.883
ID90658,90658,17,56.544,184.112,217.294,0,39,39,3.250,1,-10921639,70.162,33,-91,397,2596,129.469,2.802,1.951,0.717
ID90722,90722,17,48.127,183.945,217.616,0,40,40,3.250,1,-10921639,61.865,19,-61,311,2289,104.107,4.550,2.117,0.807
ID90688,90688,17,39.671,183.843,217.635,0,41,41,3.250,1,-10921639,57.595,18,-52,259,2131,84.765,4.550,1.784,0.871
ID90754,90754,17,26.206,183.588,218.180,0,42,42,3.250,1,-10921639,37.243,24,-35,162,1378,52.860,4.550,2.132,0.959
ID90786,90786,17,18.217,184.081,218.106,0,43,43,3.250,1,-10921639,27.649,18,-25,113,1023,34.982,4.550,2.272,1.098
ID90815,90815,17,23.472,183.517,218.755,0,44,44,3.250,1,-10921639,41.027,34,-37,121,1518,43.451,4.550,1.873,1.231
ID90873,90873,17,17.418,183.774,218.320,0,45,45,3.250,1,-10921639,30.297,28,-32,88,1121,33.270,4.550,2.580,1.313
ID90845,90845,17,13.051,184.574,217.644,0,46,46,3.250,1,-10921639,19.892,16,-34,85,736,27.671,4.550,2.167,0.984
ID90900,90900,17,16.450,183.538,218.399,0,47,47,3.250,1,-10921639,23.351,15,-31,101,864,36.689,12.350,2.118,0.865
ID90926,90926,17,13.035,183.743,217.900,0,48,48,3.250,1,-10921639,16.568,13,-39,88,613,29.045,4.550,2.578,0.822
ID89302,89302,18,14.441,168.989,219.837,0,0,0,3.250,1,-10921639,22.027,18,-52,104,815,39.531,2.821,0.972,0.549
ID89198,89198,18,21.038,169.068,221.027,0,1,1,3.250,1,-10921639,42.243,44,-25,110,1563,33.977,4.550,1.491,1.488
ID89305,89305,19,13.502,188.405,224.689,0,0,0,3.250,1,-10921639,16.459,18,-54,96,609,39.713,4.550,2.109,0.562
ID89200,89200,19,18.572,189.129,226.808,0,1,1,3.250,1,-10921639,19.486,3,-41,108,721,43.383,4.550,5.307,0.756
ID89248,89248,19,14.452,189.590,229.503,0,2,2,3.250,1,-10921639,14.595,15,-54,83,540,35.798,4.550,6.019,0.699
ID89349,89349,19,25.105,189.241,227.129,0,3,3,3.250,1,-10921639,46.486,58,-59,139,1720,57.408,4.550,1.138,0.862
ID89386,89386,19,20.373,193.011,226.244,0,4,4,3.250,1,-10921639,52.892,63,-75,137,1957,47.761,12.350,1.008,1.112
ID89470,89470,19,22.674,195.210,227.510,0,5,5,3.250,1,-10921639,41.270,39,-56,179,1527,58.748,2.786,0.662,0.560
ID89304,89304,20,20.450,177.992,221.898,0,0,0,3.250,1,-10921639,34.081,34,-67,125,1261,52.178,4.550,1.151,0.699
ID89199,89199,20,21.282,177.199,223.299,0,1,1,3.250,1,-10921639,40.108,39,-38,108,1484,36.553,4.550,1.780,1.405
ID89247,89247,20,17.603,178.768,225.265,0,2,2,3.250,1,-10921639,34.838,37,-62,106,1289,40.396,4.550,1.391,1.003
ID89348,89348,20,23.484,176.830,226.883,0,3,3,3.250,1,-10921639,45.378,52,-76,135,1679,52.722,4.550,1.313,0.977
ID89388,89388,20,19.757,175.402,228.558,0,4,4,3.250,1,-10921639,42.486,44,-36,107,1572,38.700,4.550,1.223,1.208
ID89471,89471,20,21.132,173.928,229.304,0,5,5,3.250,1,-10921639,53.054,58,-8,126,1963,36.659,4.550,1.089,1.509
ID89429,89429,20,17.937,172.440,230.888,0,6,6,3.250,1,-10921639,36.838,35,-17,89,1363,28.802,4.550,1.445,1.512
ID89511,89511,20,13.181,169.410,230.625,0,7,7,3.250,1,-10921639,25.514,30,-45,96,944,35.756,4.550,1.099,0.747
ID89585,89585,20,13.736,170.000,233.000,0,8,8,3.250,1,-10921639,30.892,33,-59,100,1143,33.672,4.550,1.493,1.099
ID89257,89257,26,25.904,177.201,138.770,0,0,0,3.250,1,-10921639,32.757,23,-73,215,1212,72.592,2.779,1.105,0.474
ID89153,89153,26,17.632,176.742,138.947,0,1,1,3.250,1,-10921639,14.703,-1,-73,181,544,61.886,2.752,1.324,0.271
ID89256,89256,27,69.935,166.599,135.066,0,0,0,3.250,1,-10921639,97.324,54,-91,489,3601,156.653,2.799,1.723,0.786
ID89152,89152,27,62.998,166.512,135.101,0,1,1,3.250,1,-10921639,96.108,60,-44,428,3556,130.808,4.550,1.706,0.926
ID89208,89208,27,46.242,166.569,135.012,0,2,2,3.250,1,-10921639,60.189,17,-77,342,2227,112.670,2.794,1.610,0.659
ID89310,89310,27,34.227,166.453,135.321,0,3,3,3.250,1,-10921639,52.784,38,-49,223,1953,74.950,4.550,1.648,0.877
ID89355,89355,27,32.345,166.207,135.474,0,4,4,3.250,1,-10921639,53.351,36,-33,204,1974,63.350,4.550,1.573,1.030
ID89436,89436,27,27.210,166.671,135.199,0,5,5,3.250,1,-10921639,42.541,32,-41,185,1574,61.838,4.550,1.382,0.798
ID89396,89396,27,20.409,166.411,135.121,0,6,6,3.250,1,-10921639,35.405,27,-21,142,1310,40.621,4.550,1.758,1.111
ID89477,89477,27,16.763,165.705,136.073,0,7,7,3.250,1,-10921639,31.973,28,-23,89,1183,26.268,4.550,1.895,1.594
ID89558,89558,27,13.783,165.294,136.411,0,8,8,3.250,1,-10921639,25.730,26,-29,71,952,26.629,4.550,2.094,1.308
ID89259,89259,28,43.316,179.443,145.360,0,0,0,3.250,1,-10921639,60.568,20,-79,326,2241,105.282,2.792,1.248,0.639
ID89155,89155,28,32.066,179.246,145.264,0,1,1,3.250,1,-10921639,39.676,14,-83,281,1468,88.186,2.776,1.108,0.473
ID89210,89210,28,24.331,179.447,145.567,0,2,2,3.250,1,-10921639,37.135,30,-50,185,1374,63.183,4.550,1.359,0.677
ID89312,89312,28,16.238,179.115,144.789,0,3,3,3.250,1,-10921639,21.486,7,-23,145,795,43.366,2.770,1.348,0.569
ID89357,89357,28,14.586,179.514,144.890,0,4,4,3.250,1,-10921639,26.216,22,-32,108,970,34.078,4.550,1.351,0.884
ID89438,89438,28,14.279,179.267,145.412,0,5,5,3.250,1,-10921639,25.135,15,-13,107,930,29.840,2.791,1.563,1.027
ID89398,89398,28,17.975,179.337,145.070,0,6,6,3.250,1,-10921639,32.081,27,-16,119,1187,36.148,4.550,1.283,0.997
ID89258,89258,29,33.540,137.641,143.915,0,0,0,3.250,1,-10921639,45.919,22,-46,237,1699,78.828,4.550,1.751,0.742
ID89154,89154,29,37.745,137.480,144.072,0,1,1,3.250,1,-10921639,50.135,14,-46,269,1855,88.335,2.806,1.667,0.709
ID89209,89209,29,22.804,137.849,144.157,0,2,2,3.250,1,-10921639,31.649,14,-25,174,1171,50.433,2.786,1.808,0.808
ID89311,89311,29,22.605,138.144,144.187,0,3,3,3.250,1,-10921639,34.486,21,-61,160,1276,47.154,2.786,1.640,0.909
ID89356,89356,29,17.646,138.403,143.669,0,4,4,3.250,1,-10921639,25.432,23,-39,119,941,40.261,4.550,2.085,0.854
ID89437,89437,29,22.506,137.941,144.110,0,5,5,3.250,1,-10921639,36.405,28,-34,138,1347,39.850,4.550,1.860,1.188
ID89397,89397,29,23.049,138.316,144.320,0,6,6,3.250,1,-10921639,29.838,11,-47,181,1104,56.837,2.776,1.868,0.684
ID89261,89261,30,27.578,155.573,151.356,0,0,0,3.250,1,-10921639,51.162,50,-69,176,1893,61.920,4.550,1.537,1.001
ID89157,89157,30,33.038,155.812,152.414,0,1,1,3.250,1,-10921639,46.027,27,-85,221,1703,81.275,4.550,1.786,0.726
ID89212,89212,30,42.230,155.885,152.172,0,2,2,3.250,1,-10921639,65.297,43,-44,267,2416,80.405,4.550,1.755,1.035
ID89314,89314,30,18.951,155.887,151.063,0,3,3,3.250,1,-10921639,34.432,24,-43,124,1274,39.881,4.550,1.063,0.890
ID89260,89260,31,63.342,162.985,146.748,0,0,0,3.250,1,-10921639,78.054,20,-100,449,2888,142.615,2.795,2.125,0.744
ID89156,89156,31,67.880,162.904,146.858,0,1,1,3.250,1,-10921639,86.568,31,-79,497,3203,150.745,2.790,1.996,0.765
ID89211,89211,31,46.627,162.888,146.968,0,2,2,3.250,1,-10921639,60.514,28,-52,331,2239,99.225,2.789,2.141,0.831
ID89313,89313,31,41.488,162.691,146.601,0,3,3,3.250,1,-10921639,53.270,18,-48,290,1971,95.927,2.792,1.983,0.738
ID89358,89358,31,46.921,162.972,146.819,0,4,4,3.250,1,-10921639,61.135,24,-54,325,2262,102.551,2.805,1.912,0.783
ID89439,89439,31,44.559,162.852,146.848,0,5,5,3.250,1,-10921639,54.784,22,-55,320,2027,102.810,2.798,1.881,0.696
ID89399,89399,31,47.406,162.827,146.767,0,6,6,3.250,1,-10921639,63.622,30,-63,319,2354,102.348,2.802,1.919,0.817
ID89478,89478,31,41.365,162.891,146.911,0,7,7,3.250,1,-10921639,51.027,20,-62,318,1888,100.412,2.783,1.839,0.658
ID89559,89559,31,35.752,162.946,146.659,0,8,8,3.250,1,-10921639,48.838,18,-35,267,1807,78.485,2.788,1.795,0.799
ID89522,89522,31,24.670,162.867,147.000,0,9,9,3.250,1,-10921639,31.270,12,-50,197,1157,59.501,2.778,1.773,0.672
ID89592,89592,31,19.476,162.871,146.989,0,10,10,3.250,1,-10921639,16.730,0,-56,165,619,58.913,2.777,1.811,0.366
ID89629,89629,31,24.656,163.035,146.876,0,11,11,3.250,1,-10921639,38.757,26,-25,150,1434,45.449,4.550,1.846,1.106
ID89662,89662,31,20.309,163.421,146.797,0,12,12,3.250,1,-10921639,27.946,17,-36,132,1034,44.127,4.550,1.965,0.839
ID89263,89263,32,28.631,164.584,159.153,0,0,0,3.250,1,-10921639,34.432,7,-78,237,1274,79.829,2.774,1.230,0.476
ID89159,89159,32,36.753,163.941,159.016,0,1,1,3.250,1,-10921639,52.919,42,-86,277,1958,97.771,2.790,1.552,0.658
ID89213,89213,32,30.504,163.573,159.255,0,2,2,3.250,1,-10921639,43.000,32,-67,238,1591,88.072,2.785,1.569,0.596
ID89265,89265,34,31.311,159.896,160.613,0,0,0,3.250,1,-10921639,43.243,21,-71,265,1600,84.539,2.781,1.198,0.558
ID89160,89160,34,36.636,160.200,160.339,0,1,1,3.250,1,-10921639,52.622,24,-67,311,1947,99.736,2.775,1.441,0.623
ID89214,89214,34,41.570,160.265,160.589,0,2,2,3.250,1,-10921639,57.378,32,-66,330,2123,103.488,2.784,1.363,0.640
ID89315,89315,34,29.892,160.444,160.397,0,3,3,3.250,1,-10921639,40.027,24,-73,269,1481,90.652,2.770,1.376,0.511
ID89360,89360,34,18.190,160.159,160.239,0,4,4,3.250,1,-10921639,31.703,24,-37,151,1173,46.066,4.550,1.043,0.703
ID89441,89441,34,13.108,160.285,160.130,0,5,5,3.250,1,-10921639,24.351,14,-29,97,901,32.665,12.350,0.881,0.698
ID89267,89267,36,125.846,184.260,163.449,0,0,0,3.250,1,-10921639,184.784,117,-124,778,6837,268.364,4.550,1.660,0.859
ID89164,89164,36,143.655,183.977,162.972,0,1,1,3.250,1,-10921639,216.054,165,-133,856,7994,277.584,4.550,1.644,0.968
ID89217,89217,36,112.595,183.656,162.670,0,2,2,3.250,1,-10921639,182.162,99,-98,631,6740,216.902,4.550,1.655,1.047
ID89317,89317,36,112.949,183.237,162.333,0,3,3,3.250,1,-10921639,165.351,108,-117,711,6118,230.236,4.550,1.764,0.917
ID89362,89362,36,107.527,183.310,162.288,0,4,4,3.250,1,-10921639,157.622,88,-105,686,5832,222.617,4.550,1.705,0.893
ID89442,89442,36,80.699,182.955,162.094,0,5,5,3.250,1,-10921639,111.622,76,-80,521,4130,159.787,4.550,2.064,0.941
ID89401,89401,36,63.504,183.240,162.042,0,6,6,3.250,1,-10921639,83.243,45,-73,426,3080,136.116,2.811,1.858,0.795
ID89481,89481,36,64.110,183.075,162.103,0,7,7,3.250,1,-10921639,89.703,47,-77,432,3319,131.081,4.550,2.011,0.914
ID89561,89561,36,60.936,183.143,162.136,0,8,8,3.250,1,-10921639,83.027,46,-84,412,3072,129.664,2.799,1.764,0.817
ID89524,89524,36,77.663,183.024,162.093,0,9,9,3.250,1,-10921639,107.054,79,-82,512,3961,158.667,4.550,1.833,0.873
ID89593,89593,36,85.157,182.868,162.079,0,10,10,3.250,1,-10921639,119.243,85,-74,559,4412,174.640,4.550,1.707,0.861
ID89630,89630,36,71.755,182.845,162.085,0,11,11,3.250,1,-10921639,96.973,64,-80,487,3588,151.699,2.804,1.792,0.821
ID89664,89664,36,68.241,182.691,161.923,0,12,12,3.250,1,-10921639,89.216,36,-94,476,3301,152.192,2.795,1.681,0.735
ID89701,89701,36,67.670,182.770,161.907,0,13,13,3.250,1,-10921639,89.486,39,-66,473,3311,145.417,2.795,1.907,0.807
ID89736,89736,36,60.615,182.690,161.843,0,14,14,3.250,1,-10921639,85.405,47,-63,390,3160,129.126,4.550,1.655,0.825
ID89769,89769,36,104.587,182.417,161.881,0,15,15,3.250,1,-10921639,150.000,74,-118,722,5550,225.108,4.550,1.733,0.845
ID89808,89808,36,115.145,182.018,161.693,0,16,16,3.250,1,-10921639,184.432,109,-102,729,6824,230.544,4.550,1.519,0.965
ID89849,89849,36,99.309,181.682,161.268,0,17,17,3.250,1,-10921639,157.838,100,-114,600,5840,207.497,4.550,1.529,0.920
ID89890,89890,36,123.417,181.845,161.407,0,18,18,3.250,1,-10921639,184.649,107,-114,807,6832,259.737,4.550,1.578,0.870
ID89927,89927,36,103.922,182.111,161.497,0,19,19,3.250,1,-10921639,173.865,115,-41,655,6433,197.230,4.550,1.611,1.088
ID89972,89972,36,75.220,182.473,161.282,0,20,20,3.250,1,-10921639,129.649,73,-51,445,4797,145.589,4.550,1.481,1.063
ID90019,90019,36,49.673,182.485,161.621,0,21,21,3.250,1,-10921639,79.108,40,-52,317,2927,102.251,4.550,1.586,0.949
ID90063,90063,36,30.813,182.450,161.498,0,22,22,3.250,1,-10921639,54.730,41,-52,186,2025,63.041,4.550,1.372,1.004
ID90104,90104,36,25.618,182.353,161.688,0,23,23,3.250,1,-10921639,51.595,41,-11,147,1909,42.878,4.550,1.435,1.418
ID90146,90146,36,18.710,182.904,161.240,0,24,24,3.250,1,-10921639,38.000,35,-22,107,1406,32.289,4.550,1.452,1.394
ID89266,89266,37,86.756,135.875,163.348,0,0,0,3.250,1,-10921639,126.892,60,-63,593,4695,189.231,2.807,1.503,0.805
ID89163,89163,37,82.976,135.692,163.244,0,1,1,3.250,1,-10921639,112.730,45,-78,603,4171,192.926,2.795,1.504,0.702
ID89216,89216,37,60.191,135.756,163.221,0,2,2,3.250,1,-10921639,86.459,37,-50,396,3199,128.691,4.550,1.622,0.831
ID89318,89318,37,33.914,135.493,163.328,0,3,3,3.250,1,-10921639,50.811,24,-32,256,1880,80.462,2.789,1.267,0.706
ID89363,89363,37,23.301,135.442,162.958,0,4,4,3.250,1,-10921639,33.892,19,-34,168,1254,54.053,2.802,1.320,0.713
ID89443,89443,37,23.788,135.714,162.806,0,5,5,3.250,1,-10921639,37.135,21,-37,192,1374,57.381,2.797,1.306,0.733
ID89402,89402,37,28.722,135.659,162.975,0,6,6,3.250,1,-10921639,41.000,30,-46,202,1517,67.258,2.808,1.471,0.726
ID89482,89482,37,16.896,135.711,163.214,0,7,7,3.250,1,-10921639,26.378,21,-24,92,976,32.784,4.550,1.703,1.014
ID89269,89269,38,65.115,199.458,167.843,0,0,0,3.250,1,-10921639,96.378,28,-53,491,3566,151.925,2.802,1.411,0.743
ID89165,89165,38,64.814,199.922,167.442,0,1,1,3.250,1,-10921639,99.865,53,-70,465,3695,145.416,4.550,1.539,0.832
ID89218,89218,38,48.163,199.923,167.919,0,2,2,3.250,1,-10921639,72.811,43,-42,333,2694,99.905,4.550,1.396,0.849
ID89319,89319,38,33.449,199.715,167.545,0,3,3,3.250,1,-10921639,53.000,36,-36,224,1961,72.917,4.550,1.287,0.818
ID89364,89364,38,19.652,199.718,167.229,0,4,4,3.250,1,-10921639,34.514,33,-28,132,1277,42.432,4.550,1.326,0.928
ID89445,89445,38,13.284,199.314,167.844,0,5,5,3.250,1,-10921639,21.730,17,-25,80,804,28.162,4.550,1.939,1.018
ID89271,89271,39,33.362,169.869,170.353,0,0,0,3.250,1,-10921639,47.973,26,-64,239,1775,78.819,4.550,1.547,0.739
ID89169,89169,39,24.598,170.156,170.927,0,1,1,3.250,1,-10921639,33.919,22,-59,168,1255,54.474,4.550,2.146,0.850
ID89221,89221,39,30.309,170.313,170.739,0,2,2,3.250,1,-10921639,36.973,16,-64,211,1368,72.222,2.802,2.146,0.698
ID89321,89321,39,36.861,169.928,170.620,0,3,3,3.250,1,-10921639,41.405,18,-79,285,1532,96.745,2.781,1.852,0.556
ID89366,89366,39,35.886,169.764,170.871,0,4,4,3.250,1,-10921639,44.432,18,-48,251,1644,78.559,2.795,2.317,0.790
ID89447,89447,39,30.934,169.468,170.812,0,5,5,3.250,1,-10921639,41.865,25,-47,188,1549,68.348,4.550,2.211,0.844
ID89403,89403,39,23.184,169.499,170.470,0,6,6,3.250,1,-10921639,33.486,21,-54,157,1239,54.092,4.550,2.485,0.883
ID89484,89484,39,15.232,169.362,170.736,0,7,7,3.250,1,-10921639,15.568,9,-50,118,576,44.056,2.780,4.131,0.569
ID89562,89562,39,19.807,169.725,170.621,0,8,8,3.250,1,-10921639,18.243,1,-42,155,675,53.652,2.773,2.528,0.487
ID89270,89270,40,55.076,158.376,170.273,0,0,0,3.250,1,-10921639,73.081,45,-78,391,2704,126.993,4.550,1.920,0.757
ID89167,89167,40,39.904,158.357,170.414,0,1,1,3.250,1,-10921639,51.568,8,-34,281,1908,94.216,4.550,2.179,0.750
ID89220,89220,40,27.839,158.061,169.957,0,2,2,3.250,1,-10921639,30.135,14,-58,186,1115,63.731,4.550,2.510,0.676
ID89320,89320,40,17.069,157.949,169.812,0,3,3,3.250,1,-10921639,16.865,16,-69,109,624,39.890,4.550,6.843,0.738
ID89365,89365,40,19.533,158.336,169.885,0,4,4,3.250,1,-10921639,14.432,-10,-62,147,534,52.911,2.776,4.258,0.442
ID89446,89446,40,24.939,158.050,170.128,0,5,5,3.250,1,-10921639,25.270,2,-56,197,935,64.208,2.783,2.324,0.550
ID89274,89274,42,113.577,181.997,171.075,0,0,0,3.250,1,-10921639,146.270,90,-135,804,5412,246.991,2.795,1.636,0.735
ID89170,89170,42,95.866,182.082,171.002,0,1,1,3.250,1,-10921639,121.216,72,-125,665,4485,210.795,2.798,1.769,0.735
ID89222,89222,42,112.709,182.039,170.935,0,2,2,3.250,1,-10921639,145.676,87,-135,779,5390,246.833,2.799,1.759,0.753
ID89322,89322,42,113.297,182.120,170.972,0,3,3,3.250,1,-10921639,150.730,97,-96,770,5577,237.772,2.803,1.856,0.824
ID89367,89367,42,106.019,182.154,170.974,0,4,4,3.250,1,-10921639,135.649,56,-98,736,5019,231.279,2.799,1.887,0.767
ID89448,89448,42,102.579,182.243,171.100,0,5,5,3.250,1,-10921639,132.838,60,-107,731,4915,229.095,2.796,1.787,0.744
ID89404,89404,42,76.661,182.541,170.928,0,6,6,3.250,1,-10921639,102.757,42,-77,505,3802,169.209,4.550,1.900,0.796
ID89485,89485,42,72.879,182.561,171.118,0,7,7,3.250,1,-10921639,93.081,19,-97,540,3444,172.927,2.788,1.958,0.713
ID89563,89563,42,47.250,182.647,171.171,0,8,8,3.250,1,-10921639,62.162,30,-82,320,2300,104.250,2.804,1.980,0.792
ID89525,89525,42,52.729,182.462,171.208,0,9,9,3.250,1,-10921639,64.757,13,-73,359,2396,122.009,2.798,2.505,0.759
ID89595,89595,42,46.090,182.562,171.019,0,10,10,3.250,1,-10921639,52.541,6,-66,311,1944,103.582,2.800,3.170,0.771
ID89633,89633,42,47.871,182.682,171.136,0,11,11,3.250,1,-10921639,58.919,19,-74,342,2180,106.394,2.790,2.194,0.761
ID89666,89666,42,38.561,182.641,171.127,0,12,12,3.250,1,-10921639,43.054,-2,-93,293,1593,94.650,2.784,2.587,0.656
ID89702,89702,42,59.562,182.490,171.282,0,13,13,3.250,1,-10921639,72.378,8,-82,438,2678,150.546,2.801,1.860,0.625
ID89738,89738,42,56.939,182.609,171.228,0,14,14,3.250,1,-10921639,72.757,20,-69,375,2692,127.891,4.550,2.073,0.768
ID89773,89773,42,46.286,182.840,171.057,0,15,15,3.250,1,-10921639,49.189,22,-79,326,1820,106.785,2.801,3.232,0.704
ID89813,89813,42,41.275,183.015,171.044,0,16,16,3.250,1,-10921639,37.108,10,-72,294,1373,98.074,2.791,4.746,0.625
ID89854,89854,42,51.185,182.744,170.904,0,17,17,3.250,1,-10921639,62.027,39,-61,346,2295,112.623,2.799,2.915,0.820
ID89896,89896,42,45.800,182.569,171.116,0,18,18,3.250,1,-10921639,50.270,6,-59,297,1860,101.567,4.550,3.780,0.783
ID89933,89933,42,47.776,182.388,171.283,0,19,19,3.250,1,-10921639,54.081,0,-87,354,2001,116.838,2.786,2.556,0.665
ID89978,89978,42,40.568,182.591,171.268,0,20,20,3.250,1,-10921639,54.378,25,-59,290,2012,95.037,4.550,2.158,0.782
ID90022,90022,42,45.285,182.746,171.334,0,21,21,3.250,1,-10921639,56.865,15,-77,328,2104,108.505,2.796,1.870,0.683
ID90066,90066,42,27.460,182.803,171.548,0,22,22,3.250,1,-10921639,41.351,18,-28,177,1530,59.454,12.350,2.106,0.943
ID90107,90107,42,22.450,182.799,171.508,0,23,23,3.250,1,-10921639,34.324,29,-30,135,1270,45.220,4.550,1.908,0.996
ID90151,90151,42,19.373,182.631,171.210,0,24,24,3.250,1,-10921639,25.541,4,-32,159,945,50.471,2.760,1.593,0.622
ID90227,90227,42,13.327,182.807,172.152,0,26,26,3.250,1,-10921639,18.459,11,-40,100,683,31.932,4.550,1.536,0.700
ID90259,90259,42,18.321,182.835,171.674,0,27,27,3.250,1,-10921639,25.838,21,-37,134,956,47.100,4.550,1.762,0.700
ID90299,90299,42,32.860,182.504,171.624,0,28,28,3.250,1,-10921639,41.135,4,-39,250,1522,84.263,2.799,1.748,0.621
ID90377,90377,42,17.984,182.522,171.591,0,29,29,3.250,1,-10921639,27.270,11,-44,137,1009,44.374,4.550,1.783,0.787
